Transaction_ID,Customer_Age,Gender,Annual_Income,Credit_Score,Purchase_Category,BNPL_Provider,Purchase_Amount,Device_Type,Connection_Type,Checkout_Time_Seconds,Browser,Repayment_Status
7730d306-ee68-4c4a-8351-5df060344792,38,Male,116405,842,Travel,Affirm,2594,Desktop,VPN,66,Edge,Paid On Time
65eca056-0ae0-433d-9f61-0449137d996e,33,Male,33446,517,Travel,Affirm,1645,Mobile,VPN,158,Safari,Defaulted
0f324646-5a42-4aa3-8199-df23d7291da0,26,Male,67070,658,Fashion,Affirm,246,Desktop,WiFi,79,Edge,Paid On Time
f346f170-ef1d-4c83-af38-3e2eec1530d4,30,Female,101808,801,Travel,Klarna,997,Desktop,4G/5G,8,Edge,Paid On Time
7831cdaf-ca97-45cf-929c-5fed2e45de55,27,Male,33135,555,Travel,Affirm,1184,Mobile,WiFi,138,Edge,Defaulted
eeb877c2-14a2-43aa-9678-78f18cea43f9,38,Female,66769,655,Groceries,Affirm,238,Mobile,WiFi,17,Edge,Paid On Time
a7d5a0ee-5c43-4247-8b00-2893bf04c0c8,59,Female,43482,823,Beauty,Klarna,42,Mobile,WiFi,24,Firefox,Defaulted
728b1881-a7dd-4046-ae79-b12cfb368da9,57,Female,58825,522,Electronics,Klarna,1383,Mobile,4G/5G,99,Chrome,Paid On Time
94cf6ff1-2149-44b9-b992-52258b3b574c,24,Male,61639,832,Beauty,Affirm,159,Mobile,WiFi,26,Firefox,Paid On Time
3c07d731-1032-4bd4-bbb1-b57b43e6c539,63,Male,66536,530,Travel,Sezzle,1685,Mobile,4G/5G,34,Firefox,Paid On Time
536def5a-e7c6-4c9e-ac93-ea7678b5d2df,39,Male,56339,348,Groceries,Afterpay,225,Mobile,4G/5G,56,Safari,Paid On Time
c1c8e87c-0fed-457a-930a-5ced4779ce55,35,Male,109551,658,Groceries,Affirm,54,Mobile,WiFi,41,Edge,Paid On Time
418ef86e-e0e0-402d-a9f0-c6d395ba07aa,38,Female,47956,536,Home & Furniture,Affirm,68,Mobile,WiFi,159,Edge,Paid On Time
7b9a9fd3-4548-41e1-86c0-7150f5887d12,31,Male,81161,631,Travel,Afterpay,2350,Tablet,WiFi,53,Safari,Paid On Time
39b6af28-b517-4a76-8276-b9ced8ae42f8,27,Male,22394,747,Home & Furniture,Sezzle,23,Mobile,4G/5G,147,Chrome,Paid On Time
45f9764b-8267-4f0e-86af-2a81d519b02e,50,Male,22041,676,Travel,Affirm,2485,Mobile,WiFi,128,Edge,Paid On Time
b64efb00-5e2d-45b1-9a0c-8cde22b672fc,26,Female,64858,834,Groceries,Affirm,268,Tablet,4G/5G,106,Edge,Paid On Time
0fd8cd48-ee65-42a6-b411-e9fcec5ff18d,35,Female,81377,379,Electronics,Sezzle,1796,Desktop,4G/5G,30,Chrome,Paid On Time
56736b79-6e4f-4698-b067-c5030040be7f,30,Male,70023,713,Groceries,Klarna,222,Mobile,WiFi,22,Edge,Paid On Time
6538c46b-5703-44f0-99ed-56545c7d96d1,34,Male,31847,767,Beauty,Sezzle,253,Mobile,WiFi,140,Safari,Paid On Time
3e2b2456-dd51-47c2-a738-808d2f625509,40,Male,113638,364,Home & Furniture,Sezzle,270,Desktop,VPN,20,Safari,Defaulted
0b724287-78ac-4865-8dc4-d25e25105949,42,Male,26334,441,Travel,Affirm,2753,Tablet,4G/5G,140,Safari,Paid On Time
9c8a9d1a-363b-437e-bda6-deeb417113ec,33,Male,57198,825,Home & Furniture,Klarna,175,Mobile,WiFi,19,Firefox,Paid On Time
4f46f6a5-2b7f-4ab4-b95f-665c68d0b2ed,41,Male,50422,337,Travel,Sezzle,1618,Desktop,4G/5G,113,Firefox,Late Payment
e9cbce74-2f0a-4efb-9fa7-5317012e7285,48,Female,100220,390,Travel,Affirm,2306,Mobile,WiFi,47,Chrome,Late Payment
70f7171b-b6de-4e41-9f8c-97cd53262529,28,Female,62938,618,Home & Furniture,Afterpay,194,Tablet,4G/5G,27,Firefox,Paid On Time
50f53454-2132-4e92-986d-e59ce0b8a330,40,Female,71693,666,Electronics,Klarna,1586,Desktop,WiFi,135,Firefox,Paid On Time
786b8ef1-6133-475a-a830-bbf77bfd1e89,58,Male,52138,557,Groceries,Sezzle,285,Mobile,WiFi,145,Firefox,Paid On Time
fbf6b8ef-c5ec-4118-becd-7c50eae6ee1a,56,Female,103528,367,Home & Furniture,Sezzle,72,Desktop,VPN,153,Edge,Defaulted
a06a0eb7-38c4-4dd0-a028-6ef73744344d,39,Female,54465,659,Fashion,Klarna,245,Mobile,WiFi,112,Chrome,Paid On Time
be5679da-0a32-444a-9696-73cc3559c6b9,50,Female,26249,737,Home & Furniture,Sezzle,183,Desktop,4G/5G,86,Chrome,Paid On Time
e35044b8-8fd4-4546-a840-d31c510c9e95,58,Male,40892,497,Beauty,Sezzle,118,Mobile,WiFi,8,Safari,Paid On Time
e52f4cfc-e94e-4a0e-870f-cc476ea65f96,59,Female,88173,371,Home & Furniture,Sezzle,121,Desktop,VPN,68,Firefox,Defaulted
68a92d59-35e8-4154-94a0-0d94b17f2b91,35,Female,36761,565,Fashion,Klarna,82,Tablet,WiFi,133,Safari,Paid On Time
af67771b-3b46-4ba2-985f-cc53657855f7,31,Female,70654,763,Fashion,Afterpay,41,Mobile,WiFi,148,Safari,Paid On Time
a95528f6-c536-4217-adb8-f1a983fcbeae,45,Female,33363,361,Beauty,Afterpay,268,Mobile,WiFi,48,Firefox,Paid On Time
d7b7916b-42d7-4672-a80e-0f655939fc64,28,Female,22298,563,Electronics,Afterpay,622,Mobile,WiFi,164,Safari,Late Payment
e39f0726-91f7-4a27-bd0a-b006e8ef2d57,41,Non-Binary,40965,656,Groceries,Afterpay,186,Mobile,WiFi,65,Edge,Paid On Time
2f0b4af6-dc28-4280-877f-a1872d4c0dff,53,Female,106566,637,Beauty,Afterpay,251,Mobile,WiFi,163,Firefox,Paid On Time
8ce8579a-4c45-4495-ae1c-48fdd0b8f0bc,36,Female,40076,489,Home & Furniture,Afterpay,266,Desktop,4G/5G,8,Firefox,Paid On Time
01380020-c218-41ba-80f5-7d7ea324a45d,30,Female,27230,367,Home & Furniture,Afterpay,192,Mobile,VPN,15,Edge,Paid On Time
54b462b9-64b7-4106-a81c-c80786514822,50,Female,57880,322,Groceries,Afterpay,37,Desktop,4G/5G,152,Edge,Paid On Time
dcbaa5de-3fae-4ca1-bc20-facd060a05d6,36,Male,49439,610,Travel,Sezzle,342,Desktop,WiFi,139,Safari,Paid On Time
3ae7eeea-3865-4bf3-bdee-b824d8a04599,64,Male,28145,668,Fashion,Sezzle,116,Mobile,4G/5G,34,Firefox,Paid On Time
aabe5bfd-3498-4a8e-93cb-fc9a79d597e5,49,Female,115249,567,Groceries,Sezzle,43,Mobile,WiFi,29,Chrome,Paid On Time
b00c8fc8-e734-4d5d-9745-baebd4e475d6,32,Female,22322,428,Travel,Afterpay,687,Mobile,4G/5G,67,Edge,Paid On Time
8c27e927-2ba7-4983-8272-3922a18938a7,28,Female,78303,808,Beauty,Afterpay,284,Mobile,WiFi,118,Edge,Paid On Time
c1eac9af-4535-4f7d-b59e-ae36cde2966c,40,Female,117115,323,Beauty,Affirm,117,Mobile,4G/5G,97,Chrome,Paid On Time
ea28f1ce-cb49-4307-9976-e41d7ec9fa6a,22,Male,81190,744,Fashion,Affirm,82,Mobile,4G/5G,120,Edge,Paid On Time
4b190ad3-989c-415f-8433-1841114b9766,39,Male,68257,762,Home & Furniture,Sezzle,211,Tablet,4G/5G,93,Firefox,Paid On Time
5bc31c91-0104-4856-b10d-b5f9aa05cede,59,Female,31807,792,Groceries,Affirm,207,Mobile,4G/5G,86,Chrome,Paid On Time
6933192b-aad3-4b79-88df-6e90054422f7,35,Male,95669,695,Travel,Sezzle,1248,Tablet,WiFi,83,Chrome,Paid On Time
becd08d4-9205-4803-a91c-d77bb0178384,24,Male,113405,775,Beauty,Klarna,69,Mobile,WiFi,171,Chrome,Paid On Time
8b40b811-0aa6-4df5-98ee-3b7c19b34f6d,50,Male,114157,465,Home & Furniture,Affirm,264,Desktop,WiFi,78,Safari,Defaulted
feca90c7-de90-4e48-9728-44dcf4391f0f,20,Male,103784,374,Travel,Klarna,1401,Mobile,4G/5G,118,Firefox,Defaulted
7dd789d3-ea7c-40a1-b8d5-da7c9c4f586a,45,Male,30035,527,Groceries,Affirm,77,Mobile,4G/5G,102,Firefox,Late Payment
c2af85a4-c0fd-4408-a9b9-bbe90e48fab9,18,Male,59694,811,Groceries,Sezzle,114,Mobile,WiFi,155,Chrome,Late Payment
d3b90683-68d5-4b44-9caa-06a1dbd89cc2,64,Female,67301,583,Beauty,Afterpay,135,Mobile,WiFi,160,Safari,Paid On Time
58aff9a1-c5c6-4f94-9ae4-5a1ba344f815,54,Female,105483,503,Groceries,Affirm,174,Desktop,WiFi,29,Chrome,Paid On Time
b3e14b0d-9839-4b98-ba31-2b11fbdaf8c6,39,Male,31992,656,Electronics,Affirm,631,Desktop,4G/5G,71,Firefox,Paid On Time
d18d1b38-20a0-44a7-9dd0-9646014fdeb3,61,Female,72461,356,Groceries,Sezzle,171,Mobile,4G/5G,116,Firefox,Paid On Time
98ec1467-8ecc-46a8-9897-e170a8832eaa,36,Male,52431,635,Beauty,Sezzle,49,Mobile,WiFi,160,Edge,Paid On Time
65354c0e-800b-4db0-b45c-aea76c247f69,31,Female,64455,665,Fashion,Affirm,284,Mobile,VPN,88,Chrome,Paid On Time
d67488a0-0caa-4c28-8186-a4d6314c9e8b,20,Male,73307,724,Groceries,Klarna,113,Desktop,4G/5G,143,Chrome,Paid On Time
52187aa3-fb52-4660-9ecd-6c09acf4b3af,36,Female,21513,846,Travel,Afterpay,2970,Mobile,4G/5G,84,Firefox,Paid On Time
b8a479d3-e5e5-44fa-93f5-8887fd4bdd99,50,Female,114868,658,Travel,Sezzle,1147,Mobile,WiFi,60,Safari,Paid On Time
cc4b0efb-9db8-435f-8b9a-973b25c0e83a,38,Male,99426,808,Home & Furniture,Afterpay,222,Tablet,4G/5G,145,Chrome,Paid On Time
6805829d-9b18-473a-a7a5-1a1f9bd18b4a,18,Female,87003,491,Travel,Sezzle,1064,Tablet,4G/5G,112,Firefox,Late Payment
03cb11c8-96b5-4ced-ad19-d3b0d3d4fd6e,43,Female,21730,601,Home & Furniture,Klarna,54,Mobile,WiFi,122,Safari,Paid On Time
f4049fed-cfae-48a0-88cb-6d55f5cca9ca,27,Female,49951,777,Beauty,Klarna,297,Mobile,4G/5G,150,Safari,Paid On Time
78a49c5c-ca35-4527-a1a8-0862bf2514bc,52,Male,103933,364,Travel,Afterpay,1353,Tablet,4G/5G,79,Edge,Paid On Time
dd17fd8a-2db9-4ef3-8ce4-06f0f637223a,30,Female,65634,548,Home & Furniture,Klarna,266,Desktop,4G/5G,134,Chrome,Paid On Time
f3d4a41a-c4ab-4ec2-bf63-7b6e2c97026a,23,Male,70457,757,Fashion,Klarna,243,Mobile,4G/5G,102,Edge,Paid On Time
7ff1d7db-1998-49a0-8e32-0a646b6b0763,60,Female,20457,810,Fashion,Affirm,220,Desktop,4G/5G,99,Edge,Paid On Time
4365acb5-3aca-44ac-b60e-e79ee7d8c9df,23,Female,35684,360,Groceries,Affirm,251,Desktop,WiFi,57,Edge,Paid On Time
d619fcc7-fd1b-4b44-9e10-7564a3600bad,52,Male,78364,424,Travel,Afterpay,1252,Desktop,4G/5G,78,Chrome,Paid On Time
37bd203f-c16b-488d-a067-12a3958c7bf5,33,Female,48985,751,Beauty,Sezzle,172,Desktop,WiFi,134,Firefox,Paid On Time
2b981b20-9442-4b64-b092-7853a8167008,58,Male,61741,559,Electronics,Sezzle,1279,Desktop,4G/5G,22,Firefox,Paid On Time
b6a0b489-d0ca-4ce9-8dfa-7e06a4901364,25,Female,81705,372,Travel,Klarna,1844,Mobile,4G/5G,169,Safari,Paid On Time
81ccc275-770a-4a5d-94b9-fcce715d0603,20,Male,105128,396,Electronics,Sezzle,1095,Desktop,WiFi,15,Firefox,Paid On Time
b5a87dce-331c-4f82-9473-7b7c276c1cd5,22,Male,101637,824,Home & Furniture,Sezzle,249,Mobile,WiFi,157,Safari,Late Payment
35e26c7d-2025-482f-81df-52b0b0cad02c,38,Male,70890,758,Electronics,Sezzle,938,Mobile,4G/5G,43,Firefox,Paid On Time
3add5c94-e2be-4cfb-84e9-0504d928bf1b,48,Female,33762,848,Beauty,Afterpay,186,Desktop,WiFi,119,Chrome,Paid On Time
42a8288f-378b-4766-bd75-fe688dd03d4e,31,Male,54597,654,Travel,Sezzle,2068,Mobile,WiFi,96,Safari,Paid On Time
a3095dd2-ceb9-4411-b5bc-bb99dce2e19d,54,Female,71754,723,Groceries,Klarna,26,Mobile,WiFi,48,Firefox,Paid On Time
6bfba4d7-0ec7-483a-b14d-2dd6ed837bd6,36,Female,54765,605,Fashion,Afterpay,78,Mobile,WiFi,125,Safari,Paid On Time
6f504c60-7968-4eea-ae71-a5d820549dca,54,Male,74338,604,Groceries,Klarna,158,Mobile,4G/5G,82,Chrome,Paid On Time
18a1f820-314e-45ea-bc1b-4ebe6a8ec61c,37,Female,78629,418,Home & Furniture,Afterpay,146,Desktop,4G/5G,20,Edge,Late Payment
a875576a-c5be-43fa-bde2-7a208b9994f4,19,Male,101709,713,Beauty,Affirm,214,Mobile,4G/5G,151,Edge,Paid On Time
cc5115aa-fd4b-41d2-acbb-1baeea8f7e96,24,Female,39433,369,Travel,Affirm,2375,Mobile,WiFi,17,Edge,Paid On Time
4d0b4c04-bcc5-42f7-a1f5-b1d73177d53d,50,Male,24111,411,Travel,Klarna,2310,Tablet,WiFi,35,Chrome,Paid On Time
c5f88728-33a2-48c0-a6d6-61593c9cb338,59,Female,68427,430,Electronics,Affirm,472,Desktop,WiFi,145,Firefox,Paid On Time
35fb327c-5d2c-4915-b828-a8d30fe2e0e5,23,Female,35481,776,Groceries,Afterpay,261,Mobile,WiFi,35,Firefox,Paid On Time
0b4a0fec-37f9-44e2-8109-75b33a9b55b7,24,Female,67061,484,Beauty,Sezzle,146,Desktop,4G/5G,105,Firefox,Paid On Time
794b7553-5087-42d7-8df0-756bd0612eb1,61,Male,21079,371,Fashion,Sezzle,112,Mobile,WiFi,155,Chrome,Defaulted
0dcd4d42-1269-4d4d-941a-29e7ca68e3ed,35,Male,117226,583,Home & Furniture,Klarna,239,Mobile,VPN,138,Firefox,Paid On Time
ecb67b38-1466-4985-be82-a3a680f9e2a2,60,Female,110212,744,Groceries,Afterpay,79,Mobile,VPN,160,Safari,Paid On Time
e0d81274-da79-410a-966c-e831b2d32406,46,Male,76234,503,Travel,Affirm,566,Desktop,4G/5G,89,Edge,Defaulted
1bf66e04-771e-4b9f-8630-db9815f5a479,36,Male,28890,411,Fashion,Sezzle,37,Mobile,4G/5G,56,Safari,Paid On Time
501005ec-4e7d-48a0-a972-3aa00d9978ff,42,Male,46834,849,Groceries,Afterpay,267,Tablet,4G/5G,121,Firefox,Paid On Time
c3a94935-5d3f-4ada-9469-1cbc4ed01382,21,Male,97778,491,Electronics,Sezzle,1310,Tablet,WiFi,113,Edge,Paid On Time
decd2e0d-7ece-4d94-a715-f803c7274093,30,Male,84372,555,Fashion,Affirm,261,Desktop,4G/5G,49,Chrome,Paid On Time
e5beb5cc-ff2b-4fc0-b713-b29c2fbc5811,49,Non-Binary,32111,345,Electronics,Klarna,1492,Desktop,VPN,75,Firefox,Paid On Time
fb7b1481-0434-4c00-9a14-278a0c63f8d5,44,Female,109437,413,Home & Furniture,Sezzle,257,Mobile,WiFi,21,Edge,Paid On Time
4fae4220-daf9-4bd2-b525-ecd0df06343c,51,Female,68711,355,Electronics,Afterpay,1295,Desktop,WiFi,90,Firefox,Late Payment
4f7a8c26-3b46-4d8b-bef3-781c197a4ce8,45,Male,88701,597,Electronics,Afterpay,1171,Mobile,VPN,116,Edge,Paid On Time
a8130b50-adcd-4690-9459-5cce5f383216,26,Male,56279,630,Groceries,Affirm,189,Desktop,WiFi,45,Edge,Paid On Time
638d91a8-b33d-4d30-af60-a788327c3a2e,25,Female,47399,318,Groceries,Affirm,265,Desktop,VPN,137,Safari,Defaulted
a7cdd935-fc01-4392-91a6-25d0faad3771,38,Female,103890,826,Electronics,Affirm,495,Mobile,4G/5G,83,Safari,Paid On Time
e98c7238-8f7d-4e00-9bee-c7ca5b671eac,63,Female,109700,716,Travel,Affirm,450,Mobile,WiFi,165,Chrome,Paid On Time
58434b02-217a-4174-b43e-2986bac31495,47,Female,37293,744,Beauty,Sezzle,231,Mobile,4G/5G,169,Chrome,Paid On Time
1f844fde-4f82-4c6a-a77f-e7c83a65fd43,46,Male,112913,640,Home & Furniture,Sezzle,55,Mobile,VPN,143,Safari,Late Payment
d5ba5298-5c42-4572-91e6-5461241f6074,26,Non-Binary,86275,803,Groceries,Affirm,208,Mobile,4G/5G,59,Chrome,Defaulted
8f4a2d49-6aa7-40f2-b098-389d6c18b7db,30,Female,86403,556,Groceries,Sezzle,241,Mobile,WiFi,50,Safari,Paid On Time
f8220226-96cc-48f1-9952-bed1a5a5aff1,35,Male,33451,676,Electronics,Afterpay,1717,Mobile,4G/5G,125,Chrome,Paid On Time
fd580710-a4e8-4c7d-9465-236b8a89bb35,55,Male,62764,795,Fashion,Affirm,44,Mobile,4G/5G,124,Firefox,Paid On Time
6de37d96-460b-4408-a22f-5cf2d05e5882,39,Male,119499,690,Groceries,Klarna,42,Desktop,WiFi,19,Chrome,Paid On Time
04959f97-6d1c-46f0-a715-9a8541da05eb,48,Male,104359,425,Travel,Afterpay,2986,Mobile,4G/5G,114,Safari,Paid On Time
1cdb122c-c981-432b-b117-a7cbfcfd4861,52,Female,68791,827,Groceries,Klarna,55,Mobile,WiFi,7,Edge,Paid On Time
775d7518-bf81-4568-92c0-4b86fa4ebc71,59,Male,99524,669,Beauty,Sezzle,120,Desktop,WiFi,30,Safari,Paid On Time
58bf33c1-d280-400d-946f-9818f1dc939c,59,Male,53450,548,Home & Furniture,Sezzle,83,Mobile,WiFi,52,Safari,Paid On Time
956ca757-834b-407b-bb57-4dc17b806096,27,Female,86392,468,Groceries,Sezzle,214,Desktop,VPN,43,Chrome,Paid On Time
812deaa2-ddb7-45a3-a541-289bff978c04,26,Female,25383,422,Travel,Sezzle,430,Tablet,WiFi,162,Safari,Defaulted
5ea5be7b-d187-4041-b658-51f644da44ab,48,Male,115423,592,Travel,Klarna,2263,Mobile,4G/5G,36,Chrome,Paid On Time
d4fbb4fa-df4f-40c7-b0c8-182c70337823,61,Female,78316,362,Home & Furniture,Affirm,61,Mobile,VPN,158,Firefox,Paid On Time
e1d4f086-c513-41c7-8e95-5b633d96adfe,57,Male,62562,565,Home & Furniture,Affirm,185,Mobile,WiFi,52,Edge,Late Payment
abb26611-cbe3-4ce2-bf1d-935bdf950fe4,41,Male,118727,802,Electronics,Sezzle,863,Mobile,WiFi,131,Safari,Paid On Time
fb2d64fc-aafb-4921-8ded-076f2d751067,58,Non-Binary,88681,326,Groceries,Sezzle,222,Desktop,WiFi,97,Safari,Paid On Time
bd9aad6a-2cb5-4ca4-b3e8-d95564d00fea,25,Female,67598,834,Home & Furniture,Sezzle,169,Mobile,4G/5G,116,Edge,Paid On Time
92d3cbf5-f690-4ea6-a741-ec5feae95f3c,37,Male,89074,429,Groceries,Afterpay,237,Tablet,WiFi,29,Firefox,Late Payment
06108a5a-35cd-493f-939e-1d07b669501b,34,Female,30331,692,Beauty,Klarna,154,Mobile,WiFi,85,Edge,Paid On Time
e37adada-f7b4-44e3-9bf0-2a5dafc149bb,45,Male,93105,720,Beauty,Afterpay,138,Mobile,WiFi,146,Chrome,Paid On Time
c4d71023-2af5-462c-b8bb-437c59c0ea8e,23,Male,43249,673,Home & Furniture,Affirm,176,Mobile,WiFi,114,Firefox,Paid On Time
a50d3088-2b13-4c69-8ace-72244df9e30d,59,Female,96871,668,Beauty,Afterpay,256,Mobile,WiFi,160,Firefox,Paid On Time
04300010-d411-470e-8491-9b858f019dc5,50,Male,59656,623,Groceries,Sezzle,70,Tablet,4G/5G,151,Safari,Late Payment
1886cb57-0524-4d44-9539-b24f4c0a10a5,45,Female,20231,779,Fashion,Afterpay,28,Mobile,4G/5G,65,Firefox,Paid On Time
25423113-9cd1-4215-81d4-4a15ea8ea245,18,Male,22183,768,Beauty,Klarna,87,Desktop,WiFi,167,Edge,Paid On Time
fd7576d9-d5bb-4215-8bdb-46598b34ea9d,58,Female,36570,509,Home & Furniture,Sezzle,108,Mobile,4G/5G,146,Safari,Paid On Time
6e6830ed-5ed6-488b-874f-87cb4592105e,52,Male,95811,453,Fashion,Sezzle,277,Mobile,4G/5G,170,Firefox,Defaulted
92e70962-9674-4399-8dc1-c7d651aa3a9d,41,Female,40319,604,Beauty,Sezzle,216,Mobile,WiFi,15,Safari,Paid On Time
7a53dc85-4101-48f1-80e6-049e27c0cd32,23,Male,99892,407,Travel,Affirm,1483,Desktop,WiFi,160,Chrome,Paid On Time
ee3f765b-51f3-4b68-b791-83278030b09e,24,Male,32887,798,Travel,Affirm,2183,Desktop,WiFi,120,Edge,Paid On Time
b2a36e4f-5923-4cd8-b6f5-79e371329d0d,26,Female,110127,640,Groceries,Klarna,295,Mobile,VPN,113,Safari,Paid On Time
394e6265-faac-4bcb-a087-44779962dd4e,54,Female,59634,413,Travel,Affirm,2442,Mobile,VPN,82,Safari,Paid On Time
15ff934e-1a23-4cd3-bce7-bfe761132134,33,Female,34613,778,Travel,Affirm,1968,Tablet,VPN,36,Safari,Paid On Time
ed6ee97c-226c-4dee-ba4b-e5b25d48585c,51,Male,64542,302,Groceries,Affirm,269,Mobile,WiFi,146,Chrome,Defaulted
6f8a97f6-a6a3-46fc-a323-562d8ea93640,52,Female,101740,321,Groceries,Affirm,154,Mobile,4G/5G,49,Edge,Paid On Time
2f04e8be-e91a-4d2a-ab39-5de4d2c7136c,52,Female,104423,746,Electronics,Sezzle,1096,Mobile,WiFi,48,Chrome,Paid On Time
3f4661db-b545-431b-becc-48f297f9a3df,37,Male,37928,316,Fashion,Sezzle,184,Mobile,WiFi,106,Firefox,Defaulted
fb544937-5402-4ede-a7ac-9f78dd6be669,40,Male,100835,563,Travel,Klarna,345,Mobile,WiFi,19,Edge,Paid On Time
2ff06764-e8e5-4d00-887b-6cbbe989608d,59,Male,103479,461,Travel,Affirm,2704,Mobile,4G/5G,22,Chrome,Late Payment
774fcb40-22be-4422-88ce-199e6d94e72d,52,Male,60319,620,Groceries,Sezzle,219,Desktop,4G/5G,170,Edge,Paid On Time
fc68eef6-453a-44c2-b383-14b3c204f229,64,Female,60364,441,Beauty,Sezzle,42,Desktop,VPN,93,Firefox,Paid On Time
d3a3f103-3029-46ac-b74f-3a8c628303cc,63,Male,119589,814,Home & Furniture,Sezzle,23,Mobile,4G/5G,120,Edge,Paid On Time
9ad879a5-cd30-441e-85f8-16ef3c11fba0,40,Male,83095,340,Fashion,Klarna,37,Tablet,4G/5G,14,Firefox,Paid On Time
e263fc47-6189-4a91-a890-3b51cc8ffb0e,21,Male,54751,472,Home & Furniture,Afterpay,169,Desktop,4G/5G,42,Safari,Defaulted
23688a74-63ca-4eff-935d-f000e7c1f69e,27,Female,72822,757,Beauty,Klarna,232,Desktop,4G/5G,157,Chrome,Paid On Time
d2661c3f-f4fb-447e-90e1-5566ed621a3f,60,Male,111495,325,Beauty,Klarna,258,Mobile,4G/5G,106,Edge,Paid On Time
990f715c-c22b-4e38-a4be-14981af26998,28,Male,44974,595,Beauty,Sezzle,149,Tablet,WiFi,169,Firefox,Paid On Time
a448493d-2a8f-4890-bdb4-e5c5c6203169,57,Female,71485,629,Home & Furniture,Affirm,135,Mobile,4G/5G,114,Edge,Paid On Time
b51cdb52-a333-4382-87b7-07d5fe978ec6,26,Female,117235,834,Home & Furniture,Klarna,250,Mobile,4G/5G,151,Firefox,Paid On Time
3bda5384-1a76-4d29-a4d7-4ad14ccd7894,57,Male,80186,320,Fashion,Afterpay,85,Mobile,WiFi,67,Edge,Paid On Time
870a04a8-1171-4ea0-a1b2-945dfc256940,29,Female,101306,599,Groceries,Klarna,241,Mobile,WiFi,176,Firefox,Paid On Time
219e31de-ef19-450a-8c1d-067c74a46061,34,Female,32513,396,Travel,Klarna,325,Tablet,4G/5G,65,Edge,Paid On Time
60de0b0d-4d9f-4a84-affb-b4b4e82bb83a,49,Female,82688,392,Fashion,Afterpay,139,Mobile,WiFi,137,Safari,Late Payment
af73f950-91ef-41ec-88a6-955725a65d92,40,Female,111252,354,Travel,Klarna,1179,Mobile,4G/5G,59,Edge,Paid On Time
a92dbf6b-3c28-4ad1-8647-0739375358cc,32,Male,87337,362,Beauty,Sezzle,67,Mobile,WiFi,63,Chrome,Paid On Time
9c9621d4-b8d4-4ea0-991b-b12549781b00,45,Male,61416,507,Beauty,Afterpay,262,Mobile,WiFi,85,Safari,Paid On Time
44c7447a-20e0-4541-9c52-849d4fdc8a77,55,Female,100455,693,Electronics,Afterpay,1261,Desktop,WiFi,20,Safari,Paid On Time
07bb839a-f055-4370-9605-8e338aae62c3,22,Male,80109,728,Groceries,Affirm,31,Mobile,WiFi,86,Firefox,Paid On Time
220914ae-0cbf-491f-ab6f-3a90fbc2f76b,57,Female,51222,644,Beauty,Afterpay,112,Mobile,WiFi,108,Chrome,Paid On Time
8b5cb228-f0db-4ec2-b130-73058558918f,35,Male,48288,303,Fashion,Afterpay,261,Desktop,VPN,28,Firefox,Defaulted
8d285b5b-8f34-414b-97a2-753250545209,38,Male,75811,432,Groceries,Affirm,181,Tablet,VPN,140,Firefox,Paid On Time
ef1e9de4-42df-49cf-aee1-e224e9b45d21,32,Male,99546,418,Electronics,Klarna,1706,Mobile,WiFi,79,Edge,Paid On Time
3892c81d-7a17-4605-876e-8f607ed004f9,20,Female,25073,747,Fashion,Afterpay,243,Mobile,WiFi,42,Chrome,Late Payment
7041a5da-5d6c-4593-9694-28769da81533,63,Female,61000,817,Travel,Afterpay,2157,Desktop,WiFi,5,Chrome,Defaulted
8ec25054-98f7-4e1c-8f6c-5c98882e415c,43,Male,31353,438,Fashion,Klarna,110,Mobile,WiFi,121,Firefox,Paid On Time
3b049d6f-56c2-44b3-bc8f-192994ecb16f,32,Female,92077,480,Electronics,Klarna,1883,Mobile,WiFi,75,Safari,Paid On Time
8df9d0b3-a910-4c1d-89c0-31a11edb91aa,62,Male,24508,621,Home & Furniture,Afterpay,27,Tablet,WiFi,90,Firefox,Paid On Time
fe3bb7bd-3da4-4f73-9ed0-758f88bb6269,37,Female,108306,820,Fashion,Sezzle,117,Mobile,WiFi,109,Safari,Paid On Time
d687e437-5826-4111-9101-a3f5c5f92fa8,38,Female,37916,308,Beauty,Afterpay,263,Mobile,WiFi,15,Firefox,Paid On Time
55326a91-9a43-4b47-abf5-31925b6f5b52,43,Male,97000,756,Groceries,Affirm,252,Mobile,4G/5G,133,Edge,Paid On Time
03b9701d-9bbe-4668-a0f8-fb1b296d3fd7,58,Female,102427,340,Travel,Afterpay,2936,Tablet,WiFi,42,Firefox,Paid On Time
7341b032-e2d8-41b7-ae22-52d076419d31,40,Female,22041,792,Fashion,Klarna,184,Mobile,VPN,119,Edge,Defaulted
a8da906f-aba5-421e-9d55-bc3b1b6436b5,42,Female,84371,628,Electronics,Klarna,1376,Mobile,WiFi,55,Firefox,Paid On Time
0c16dab4-9a99-4bf5-b978-352e4ac1e121,21,Male,119927,837,Beauty,Afterpay,163,Mobile,WiFi,167,Firefox,Late Payment
02b00dc6-c331-456a-8fd7-df5da81531b7,27,Male,42754,472,Electronics,Klarna,1882,Mobile,WiFi,61,Chrome,Late Payment
36c8b56f-f3a3-4000-9bc4-e06d658d0d05,39,Female,75075,492,Travel,Affirm,2087,Mobile,4G/5G,33,Safari,Paid On Time
